"State_Name","District","Sub-District","Financial_Year","Month","Indicator_Code","Indicator_Name","Code_And_Section","Reported_Value_for_Public_Facility","Reported_Value_for_Private_Facility","Reported_Value_for_Rural","Reported_Value_for_Urban"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","9.8.2","Child immunisation - Vitamin A Dose - 5","M9 [CHILD IMMUNISATION]","89","NA","89","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","9.8.3","Child immunisation - Vitamin A Dose - 9","M9 [CHILD IMMUNISATION]","116","NA","116","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","9.9","Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly)","M9 [CHILD IMMUNISATION]","4001","NA","4001","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","9.10","Number of children (12-59 months) provided Albendazole","M9 [CHILD IMMUNISATION]","1298","NA","1298","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","9.11","Number of severely underweight children provided Health Checkup (0-5 years)","M9 [CHILD IMMUNISATION]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.1","Childhood Diseases - Pneumonia","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.2","Childhood Diseases - Asthma","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.3","Childhood Diseases - Sepsis","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.4","Childhood Diseases - Diphtheria","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.5","Childhood Diseases - Pertussis","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.6","Childhood Diseases - Tetanus Neonatorum","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.7","Childhood Diseases - Tuberculosis (TB)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.8","Childhood Diseases - Acute Flaccid Paralysis(AFP)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.9","Childhood Diseases - Measles","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.10","Childhood Diseases - Malaria","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.11","Childhood Diseases - Diarrhoea","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.12","Childhood Diseases - Diarrhoea treated in Inpatients","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.13","Children admitted with Respiratory Infections","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","10.14","Childhood Diseases - Severe Acute Malnutrition (SAM)","M10 [Number of cases of Childhood Diseases (0-5 years)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.1.1.a","Total Blood Smears Examined for Malaria","M11 [NVBDCP]","322","NA","322","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.1.1.b","Malaria (Microscopy Tests ) - Plasmodium Vivax test positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.1.1.c","Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.1.2.a","RDT conducted for Malaria","M11 [NVBDCP]","30","NA","30","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.1.2.b","Malaria (RDT) - Plasmodium Vivax test positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.1.2.c","Malaria (RDT) - Plamodium Falciparum test positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.2.1","Kala Azar (RDT) - Tests Conducted","M11 [NVBDCP]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.2.2","Kala Azar Positive Cases","M11 [NVBDCP]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.2.3","Post-kala-azar dermal leishmaniasis (PKDL) cases","M11 [NVBDCP]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","11.3.1","Dengue - RDT Test Positive","M11 [NVBDCP]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","12.1.1.a","Girls registered in AFHC","M12 [Adolescent Health]","100","NA","100","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","12.1.1.b","Boys registered in AFHC","M12 [Adolescent Health]","88","NA","88","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","12.1.2.a","Out of registered, Girls received clinical services","M12 [Adolescent Health]","60","NA","60","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","12.1.2.b","Out of registered, Boys received clinical services","M12 [Adolescent Health]","70","NA","70","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","12.1.3.a","Out of registered, Girls received counselling","M12 [Adolescent Health]","90","NA","90","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","12.1.3.b","Out of registered, Boys received counselling","M12 [Adolescent Health]","80","NA","80","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","13.1","Number of on-going DOTS patients registered","M13 [Directly Observed Treatment, Short-course (DOTS)]","4","NA","4","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","13.2","Number of DOTS cases completed successfully","M13 [Directly Observed Treatment, Short-course (DOTS)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.1.1","Outpatient - Diabetes","M14 [Patient Services]","347","15","362","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.1.2","Outpatient - Hypertension","M14 [Patient Services]","419","20","439","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.1.3","Outpatient - Stroke (Paralysis)","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.1.4","Outpatient - Acute Heart Diseases","M14 [Patient Services]","NA","5","5","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.1.5","Outpatient - Mental illness","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.1.6","Outpatient - Epilepsy","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.1.7","Outpatient - Ophthalmic Related","M14 [Patient Services]","32","NA","32","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.1.8","Outpatient - Dental","M14 [Patient Services]","260","NA","260","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.1.9","Outpatient - Oncology","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.2.1","Allopathic- Outpatient attendance","M14 [Patient Services]","9970","250","10220","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.2.2","Ayush - Outpatient attendance","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.3.1.a","Inpatient (Male) - Children < 18 years","M14 [Patient Services]","19","18","37","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.3.1.b","Inpatient (Male)- Adults","M14 [Patient Services]","89","NA","89","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.3.2.a","Inpatient (Female) - Children < 18 years","M14 [Patient Services]","17","2","19","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.3.2.b","Inpatient (Female)- Adults","M14 [Patient Services]","199","NA","199","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.3.3","Number of Left Against Medical Advice (LAMA) cases","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.4.1","Inpatient - Malaria","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.4.2","Inpatient - Dengue","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.4.3","Inpatient - Typhoid","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.4.4","Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.4.5","Inpatient - Tuberculosis","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.4.6","Inpatient - Pyrexia of unknown origin (PUO)","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.4.7","Inpatient - Diarrhea with dehydration","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.4.8","Inpatient - Hepatitis","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.5","Patients registered at Emergency Department","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.6.1","Emergency - Trauma ( accident, injury, poisoning etc)","M14 [Patient Services]","155","NA","155","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.6.2","Emergency - Burn","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.6.3","Emergency - Obstetrics complications","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.6.4","Emergency - Snake Bite","M14 [Patient Services]","1","NA","1","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.6.5","Emergency - Acute Caridiac Emergencies","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.6.7","Emergency - CVA ( Cerebovascular Disease)","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.7","Number of deaths occurring at Emergency Department","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.8.1","Operation major (General and spinal anaesthesia)","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.8.2","Out of Operation major, Gynecology- Hysterectomy surgeries","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.8.4","Operation minor (No or local anaesthesia)","M14 [Patient Services]","310","NA","310","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.8.6","Number of blood units issued","M14 [Patient Services]","2","NA","2","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.8.7","Number of blood transfusions done","M14 [Patient Services]","2","NA","2","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.9.1","Inpatient Deaths - Male","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.9.2","Inpatient Deaths - Female","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.10","In-Patient Head Count at midnight","M14 [Patient Services]","514","NA","514","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.11","Number of Admission in NBSU ( New Born Stabilisation Unit)","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.12.1","Special Newborn Care Unit (SNCU Admissions) - Inborn Male","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.12.2","Special Newborn Care Unit (SNCU Admissions) - Inborn Female","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.12.3","Outborn – Male","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.12.4","Outborn - Female","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.12.5","Number of newborns admitted in SNCU - referred by ASHA","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.13","Number of deaths occurring at SNCU","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.14.1","Number of children admitted in NRC","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.14.2","Number of children discharged with target weight gain from the NRCs","M14 [Patient Services]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.15","Number of Rogi Kalyan Samiti (RKS) meetings held","M14 [Patient Services]","1","NA","1","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","14.16","Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach","M14 [Patient Services]","62","NA","62","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.1","Number of Lab Tests done","M15 [Laboratory Testing]","4877","20","4897","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.2.1","Number of Hb tests conducted","M15 [Laboratory Testing]","588","160","748","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.2.2","Out of the total number of Hb tests done, Number having Hb < 7 mg","M15 [Laboratory Testing]","5","15","20","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.1.a","Male HIV - Number Tested (by finger prick test)","M15 [Laboratory Testing]","4","5","9","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.1.b","Male HIV - Number Positive","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.2.a","Female Non ANC HIV - Number Tested (by finger prick test)","M15 [Laboratory Testing]","14","19","33","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.2.b","Female Non ANC HIV - Number Positive","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.3.a","Number of pregnant women screened for HIV (by finger prick test)","M15 [Laboratory Testing]","37","97","134","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.3.b","Out of the above, number screened positive","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.3.c","Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.4.a","Number of Male STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.4.b","Number of Male STI/RTI attendeees found sero Positive for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.4.c","Number of Female(Non ANC)STI/RTI attendees tested for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.3.4.d","Number of Female(Non ANC)STI/RTI attendees found sero Positive for syphilis","M15 [Laboratory Testing]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.4.1","Widal tests - Number Tested","M15 [Laboratory Testing]","47","NA","47","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.4.2","Widal tests - Number Positive","M15 [Laboratory Testing]","10","NA","10","NA"
"Andhra Pradesh","West Godavari","Penugonda","2021-2022","February ","15.5.1","Radiology - X-ray","M15 [Laboratory Testing]","NA","20","20","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.1","Total number of pregnant women registered for ANC","M1 [Ante Natal Care (ANC)]","71","NA","71","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.1.1","Out of the total ANC registered, number registered within 1st trimester (within 12 weeks)","M1 [Ante Natal Care (ANC)]","71","NA","71","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.2.1","Number of PW given TT1/ Td1","M1 [Ante Natal Care (ANC)]","71","NA","71","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.2.2","Number of PW given TT2 / Td2","M1 [Ante Natal Care (ANC)]","54","NA","54","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.2.3","Number of PW given TT Booster/ Td Booster","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.2.4","Number of PW provided full Course 180 Iron Folic Acid (IFA) tablets","M1 [Ante Natal Care (ANC)]","71","NA","71","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.2.5","Number of PW provided full Course 360 Calcium tablets","M1 [Ante Natal Care (ANC)]","39","NA","39","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.2.6","Number of PW given one Albendazole tablet after 1st trimester","M1 [Ante Natal Care (ANC)]","71","NA","71","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.2.7","Number of PW received 4 or more ANC check ups","M1 [Ante Natal Care (ANC)]","81","NA","81","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.2.8","Number of PW given ANC Corticosteroids in Pre Term Labour","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.3.1","New cases of PW with hypertension detected","M1 [Ante Natal Care (ANC)]","1","NA","1","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.3.1.a","Out of the new cases of PW with hypertension detected, cases managed at institution","M1 [Ante Natal Care (ANC)]","1","NA","1","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.3.2","Number of Eclampsia cases managed during delivery","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.4.1","Number of PW tested for Haemoglobin (Hb ) 4 or more than 4 times for respective ANCs","M1 [Ante Natal Care (ANC)]","59","NA","59","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.4.2","Number of PW having Hb level<11 (out of total tested cases)(7.1 to 10.9)","M1 [Ante Natal Care (ANC)]","68","NA","68","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.4.3","Number of PW having Hb level<7 (out of total tested cases)","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.4.4","Number of PW having severe anaemia (Hb < 7) treated","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.5.1","Number of PW tested for Blood Sugar using OGTT(Oral Glucose Tolerance Test)","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.5.2","Number of PW tested positive for GDM","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.5.3","Number of PW given insulin out of total tested positive for GDM","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.6.1.a","Number of PW tested using POC test for Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.6.1.b","Out of above,number of PW found sero positive for Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.6.2.a","Number of pregnant women tested for Syphilis","M1 [Ante Natal Care (ANC)]","27","NA","27","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.6.2.b","Number of pregnant women tested found sero positive for Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.6.2.c","Number of syphilis positive pregnanat women treated for Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.6.2.d","Number of babies daignosed with Congenital Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","1.6.2.e","Number of babies treated for Congenital Syphilis","M1 [Ante Natal Care (ANC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","2.1.1.a","Number of Home Deliveries attended by Skill Birth Attendant(SBA) (Doctor/Nurse/ANM/ Midwife)","M2 [Deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","2.1.1.b","Number of Home Deliveries attended by Non SBA (Trained Birth Attendant(TBA) /Relatives/etc.)","M2 [Deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","2.1.2","Number of PW given Tablet Misoprostol during home delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","2.1.3","Number of newborns received 7 Home Based Newborn Care (HBNC) visits in case of Home delivery","M2 [Deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","2.2","Number of Institutional Deliveries conducted (Including C-Sections)","M2 [Deliveries]","9","1","10","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","2.2.1","Out of total institutional deliveries number of women discharged within 48 hours of delivery","M2 [Deliveries]","2","NA","2","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","2.2.2","Number of newborns received 6 HBNC  visits after Institutional Delivery","M2 [Deliveries]","45","NA","45","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","3.1","Total C -Section deliveries performed","M3 [Number of Caesarean (C-Section) deliveries]","NA","1","1","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","3.1.1","C-sections, performed at night (8 PM- 8 AM)","M3 [Number of Caesarean (C-Section) deliveries]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.1.1.a","Live Birth - Male","M4 [Pregnancy outcome & details of new-born]","4","1","5","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.1.1.b","Live Birth - Female","M4 [Pregnancy outcome & details of new-born]","5","NA","5","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.1.2","Number of Pre term newborns (< 37 weeks of pregnancy)","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.1.3","Still Birth","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.2","Abortion (spontaneous)","M4 [Pregnancy outcome & details of new-born]","1","NA","1","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.3.1.a","MTP up to 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.3.1.b","MTP more than 12 weeks of pregnancy","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.3.2.a","Post Abortion/ MTP Complications Identified","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.3.2.b","Post Abortion/ MTP Complications Treated","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.3.3","Number of women provided with post abortion/ MTP contraception","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.4.1","Number of newborns weighed at birth","M4 [Pregnancy outcome & details of new-born]","9","1","10","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.4.2","Number of newborns having weight less than 2.5 kg","M4 [Pregnancy outcome & details of new-born]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","4.4.3","Number of Newborns breast fed within 1 hour of birth ","M4 [Pregnancy outcome & details of new-born]","9","1","10","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","5.1","Number of cases of pregnant women with Obstetric Complications attended (Antepartum haemorrhage (APH), Post-Partum Hemorrhage (PPH), Sepsis, Eclampsia and others)","M5 [Complicated Pregnancies]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","5.2","Number of Complicated pregnancies treated with Blood Transfusion","M5 [Complicated Pregnancies]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","6.1","Women receiving 1st post partum checkups within 48 hours of home delivery","M6 [Post Natal Care (PNC)]","NA","NA","NA","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","6.2","Women receiving 1st post partum checkup between 48 hours and 14 days","M6 [Post Natal Care (PNC)]","50","NA","50","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","6.3","Number of mothers provided full course of 180 IFA tablets after delivery","M6 [Post Natal Care (PNC)]","50","NA","50","NA"
"Andhra Pradesh","West Godavari","Penumantra","2021-2022","February ","6.4","Number of mothers provided full course of 360 Calcium tablets after delivery","M6 [Post Natal Care (PNC)]","42","NA","42","NA"
